"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1061","RT @longdrivesouth: Pro-tip on texting in Los Angeles: ""HP"" means only one thing — the Southeast city of #HuntingtonPark. I know it takes a…",FALSE,0,NA,2018-04-28 23:08:12,FALSE,NA,"990367105655758848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oscartaracena",20,TRUE,FALSE,NA,NA
"1062","RT @longdrivesouth: Pro-tip on texting in Los Angeles: ""HP"" means only one thing — the Southeast city of #HuntingtonPark. I know it takes a…",FALSE,0,NA,2018-04-28 23:06:13,FALSE,NA,"990366604679462912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpanzar",20,TRUE,FALSE,NA,NA
"1063","RT @longdrivesouth: Pro-tip on texting in Los Angeles: ""HP"" means only one thing — the Southeast city of #HuntingtonPark. I know it takes a…",FALSE,0,NA,2018-04-28 22:58:26,FALSE,NA,"990364646937845760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cescfrancois",20,TRUE,FALSE,NA,NA
"1064","RT @longdrivesouth: Pro-tip on texting in Los Angeles: ""HP"" means only one thing — the Southeast city of #HuntingtonPark. I know it takes a…",FALSE,0,NA,2018-04-28 22:51:50,FALSE,NA,"990362985192476677",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GustavoArellano",20,TRUE,FALSE,NA,NA
"1065","RT @CHCABaseball: Bounce back win in game 1 of the double header w/ New Miami, 12-0 final. Ripperger(1-0) w/ the complete game NO-HITTER!…",FALSE,0,NA,2018-04-28 22:44:51,FALSE,NA,"990361229356158977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CayseOsborne13",15,TRUE,FALSE,NA,NA
"1066","Never thought I’d go from building my own to buying a prebuilt. #HP #OMEN https://t.co/NUIpkSa0z7",FALSE,0,NA,2018-04-28 22:44:29,FALSE,NA,"990361134430638081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CewkieMonstar",0,FALSE,FALSE,NA,NA
"1067","Pro-tip on texting in Los Angeles: ""HP"" means only one thing — the Southeast city of #HuntingtonPark. I know it tak… https://t.co/dBIvlVTqun",FALSE,69,NA,2018-04-28 22:43:47,TRUE,NA,"990360957909008384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","longdrivesouth",20,FALSE,FALSE,NA,NA
"1068","RT @CHCABaseball: Bounce back win in game 1 of the double header w/ New Miami, 12-0 final. Ripperger(1-0) w/ the complete game NO-HITTER!…",FALSE,0,NA,2018-04-28 22:42:04,FALSE,NA,"990360527942627328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nickwagnerr",15,TRUE,FALSE,NA,NA
"1069","RT @CHCABaseball: Bounce back win in game 1 of the double header w/ New Miami, 12-0 final. Ripperger(1-0) w/ the complete game NO-HITTER!…",FALSE,0,NA,2018-04-28 22:36:17,FALSE,NA,"990359074264027137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dnick00",15,TRUE,FALSE,NA,NA
"1070","SEIKO×GIUGIARO Limited Edition Men's Watch [SCED061]
FREE International Shipping #HP https://t.co/uwE6df0jFY… https://t.co/2gzRaf1s1o",FALSE,0,NA,2018-04-28 22:28:23,TRUE,NA,"990357084314185728",NA,"<a href=""http://botbird.metabirds.net"" rel=""nofollow"">Botbird tweets</a>","ujiiejapan",0,FALSE,FALSE,NA,NA
"1071","RT @CC_Deals: #HotDealAlert - Own this @HP 250 G6 Notebook for $150 less. Click https://t.co/zRLqGCui9c to buy now!

#CanadaComputers #Drea…",FALSE,0,NA,2018-04-28 22:09:49,FALSE,NA,"990352412119654406",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tokumura68",1,TRUE,FALSE,NA,NA
"1072","RT @CHCABaseball: Bounce back win in game 1 of the double header w/ New Miami, 12-0 final. Ripperger(1-0) w/ the complete game NO-HITTER!…",FALSE,0,NA,2018-04-28 22:04:48,FALSE,NA,"990351148421910529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KobyAllenPruitt",15,TRUE,FALSE,NA,NA
